"country","product_title","handle","variant_title","sku","current_storefront_price","supplier_cost_basis","shipping_cost_basis","shipping_evidence","minimum_price","recommended_action_price","price_change","price_action_required","quote_result","disposition","formula"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Light pink / 1 to 2 Yrs / China Mainland","14:691#Light pink;200000463:200025003#1 to 2 Yrs;200007763:201336100","8.44","3.38","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.77","12.99","4.55","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Light pink / 3 to 6 Yrs / China Mainland","14:691#Light pink;200000463:200169197#3 to 6 Yrs;200007763:201336100","8.68","3.47","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.94","12.99","4.31","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Light pink / 7 to 12 Yrs / China Mainland","14:691#Light pink;200000463:200661895#7 to 12 Yrs;200007763:201336100","8.65","3.46","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.92","12.99","4.34","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Neo green / 1 to 2 Yrs / China Mainland","14:175#Neo green;200000463:200025003#1 to 2 Yrs;200007763:201336100","8.30","3.32","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.66","12.99","4.69","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Neo green / 3 to 6 Yrs / China Mainland","14:175#Neo green;200000463:200169197#3 to 6 Yrs;200007763:201336100","8.54","3.42","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.85","12.99","4.45","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Neo green / 7 to 12 Yrs / China Mainland","14:175#Neo green;200000463:200661895#7 to 12 Yrs;200007763:201336100","8.76","3.50","3.03","VERIFIED_CANADA_DSERs_QUOTE","13.00","13.99","5.23","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Pink / 1 to 2 Yrs / China Mainland","14:771#Pink;200000463:200025003#1 to 2 Yrs;200007763:201336100","8.37","3.35","","VERIFIED_CANADA_DSERs_QUOTE","","8.37","0.00","no","FAIL_NO_SHIPPING","DISABLE_CA_VARIANT_NO_SHIPPING",""
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Pink / 3 to 6 Yrs / China Mainland","14:771#Pink;200000463:200169197#3 to 6 Yrs;200007763:201336100","8.33","3.33","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.68","12.99","4.66","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Pink / 7 to 12 Yrs / China Mainland","14:771#Pink;200000463:200661895#7 to 12 Yrs;200007763:201336100","8.51","3.40","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.81","12.99","4.48","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","PURPLE / 1 to 2 Yrs / China Mainland","14:496#PURPLE;200000463:200025003#1 to 2 Yrs;200007763:201336100","8.47","3.39","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.79","12.99","4.52","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","PURPLE / 3 to 6 Yrs / China Mainland","14:496#PURPLE;200000463:200169197#3 to 6 Yrs;200007763:201336100","8.68","3.47","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.94","12.99","4.31","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","PURPLE / 7 to 12 Yrs / China Mainland","14:496#PURPLE;200000463:200661895#7 to 12 Yrs;200007763:201336100","8.65","3.46","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.92","12.99","4.34","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Roseo red / 1 to 2 Yrs / China Mainland","14:365458#Roseo red;200000463:200025003#1 to 2 Yrs;200007763:201336100","8.47","3.39","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.79","12.99","4.52","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Roseo red / 3 to 6 Yrs / China Mainland","14:365458#Roseo red;200000463:200169197#3 to 6 Yrs;200007763:201336100","8.58","3.43","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.87","12.99","4.41","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Roseo red / 7 to 12 Yrs / China Mainland","14:365458#Roseo red;200000463:200661895#7 to 12 Yrs;200007763:201336100","8.72","3.49","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.98","12.99","4.27","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Skin / 1 to 2 Yrs / China Mainland","14:350850#Skin;200000463:200025003#1 to 2 Yrs;200007763:201336100","8.37","3.35","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.72","12.99","4.62","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Skin / 3 to 6 Yrs / China Mainland","14:350850#Skin;200000463:200169197#3 to 6 Yrs;200007763:201336100","8.68","3.47","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.94","12.99","4.31","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Skin / 7 to 12 Yrs / China Mainland","14:350850#Skin;200000463:200661895#7 to 12 Yrs;200007763:201336100","8.76","3.50","3.03","VERIFIED_CANADA_DSERs_QUOTE","13.00","13.99","5.23","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Sky Blue / 1 to 2 Yrs / China Mainland","14:1254#Sky Blue;200000463:200025003#1 to 2 Yrs;200007763:201336100","8.37","3.35","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.72","12.99","4.62","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Sky Blue / 3 to 6 Yrs / China Mainland","14:1254#Sky Blue;200000463:200169197#3 to 6 Yrs;200007763:201336100","8.58","3.43","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.87","12.99","4.41","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Sky Blue / 7 to 12 Yrs / China Mainland","14:1254#Sky Blue;200000463:200661895#7 to 12 Yrs;200007763:201336100","8.68","3.47","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.94","12.99","4.31","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Watermelon red / 1 to 2 Yrs / China Mainland","14:200002130#Watermelon red;200000463:200025003#1 to 2 Yrs;200007763:201336100","8.44","3.38","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.77","12.99","4.55","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Watermelon red / 3 to 6 Yrs / China Mainland","14:200002130#Watermelon red;200000463:200169197#3 to 6 Yrs;200007763:201336100","8.61","3.45","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.91","12.99","4.38","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Watermelon red / 7 to 12 Yrs / China Mainland","14:200002130#Watermelon red;200000463:200661895#7 to 12 Yrs;200007763:201336100","8.76","3.50","3.03","VERIFIED_CANADA_DSERs_QUOTE","13.00","13.99","5.23","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","White / 1 to 2 Yrs / China Mainland","14:29#White;200000463:200025003#1 to 2 Yrs;200007763:201336100","8.23","3.29","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.60","12.99","4.76","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","White / 3 to 6 Yrs / China Mainland","14:29#White;200000463:200169197#3 to 6 Yrs;200007763:201336100","8.37","3.35","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.72","12.99","4.62","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","White / 7 to 12 Yrs / China Mainland","14:29#White;200000463:200661895#7 to 12 Yrs;200007763:201336100","8.72","3.49","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.98","12.99","4.27","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Yellow / 1 to 2 Yrs / China Mainland","14:366#Yellow;200000463:200025003#1 to 2 Yrs;200007763:201336100","8.47","3.39","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.79","12.99","4.52","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Yellow / 3 to 6 Yrs / China Mainland","14:366#Yellow;200000463:200169197#3 to 6 Yrs;200007763:201336100","8.26","3.31","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.64","12.99","4.73","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Summer Spring Candy Color Kids Pantyhose Ballet Dance Tights for Girls Stocking Children Velvet Solid White Pantyhose","summer-spring-candy-color-kids-pantyhose-ballet-dance-tights-for-girls-stocking-children-velvet-solid-white-pantyhose","Yellow / 7 to 12 Yrs / China Mainland","14:366#Yellow;200000463:200661895#7 to 12 Yrs;200007763:201336100","8.51","3.40","3.03","VERIFIED_CANADA_DSERs_QUOTE","12.81","12.99","4.48","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Black / 2L","14:193#Black;5:4182#2L","16.14","6.46","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.64","18.99","2.85","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Black / 3L","14:193#Black;5:4183#3L","17.02","6.81","3.03","VERIFIED_CANADA_DSERs_QUOTE","19.30","19.99","2.97","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Black / L","14:193#Black;5:361385","15.19","6.08","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.91","17.99","2.80","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Black / M","14:193#Black;5:361386","17.62","7.05","3.03","VERIFIED_CANADA_DSERs_QUOTE","19.76","19.99","2.37","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Black / S","14:193#Black;5:100014064","17.09","6.84","3.03","VERIFIED_CANADA_DSERs_QUOTE","19.36","19.99","2.90","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Black / XL","14:193#Black;5:100014065","16.00","6.40","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.52","18.99","2.99","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Coffee / 2L","14:691#Coffee;5:4182#2L","15.68","6.27","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.27","18.99","3.31","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Coffee / 3L","14:691#Coffee;5:4183#3L","16.91","6.76","","VERIFIED_CANADA_DSERs_QUOTE","","16.91","0.00","no","FAIL_NO_SHIPPING","DISABLE_CA_VARIANT_NO_SHIPPING",""
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Coffee / L","14:691#Coffee;5:361385","18.88","7.55","3.03","VERIFIED_CANADA_DSERs_QUOTE","20.71","20.99","2.11","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Coffee / M","14:691#Coffee;5:361386","15.58","6.23","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.20","18.99","3.41","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Coffee / S","14:691#Coffee;5:100014064","14.91","5.96","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.68","17.99","3.08","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Coffee / XL","14:691#Coffee;5:100014065","15.82","6.33","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.39","18.99","3.17","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Dark Grey / 2L","14:173#Dark Grey;5:4182#2L","16.03","6.41","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.54","18.99","2.96","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Dark Grey / 3L","14:173#Dark Grey;5:4183#3L","16.38","6.55","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.81","18.99","2.61","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Dark Grey / L","14:173#Dark Grey;5:361385","18.56","7.43","3.03","VERIFIED_CANADA_DSERs_QUOTE","20.48","20.99","2.43","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Dark Grey / M","14:173#Dark Grey;5:361386","14.77","5.91","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.59","17.99","3.22","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Dark Grey / S","14:173#Dark Grey;5:100014064","14.70","5.88","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.53","17.99","3.29","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Dark Grey / XL","14:173#Dark Grey;5:100014065","18.67","7.47","3.03","VERIFIED_CANADA_DSERs_QUOTE","20.56","20.99","2.32","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Light grey / 2L","14:1254#Light grey;5:4182#2L","16.42","6.57","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.84","18.99","2.57","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Light grey / 3L","14:1254#Light grey;5:4183#3L","17.65","7.06","3.03","VERIFIED_CANADA_DSERs_QUOTE","19.78","19.99","2.34","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
